symbol,type,conf,strategy,buy_px,sell_px,ret,reason,bars,close
sh605566,SC,95,screener_value_accumulation,20.615,19.935,-0.0407,条件单:stop_loss,14,2026-09-04 18:34:56
sh605376,ST,100,paper_discipline_bull,30.099,27.907,-0.0802,条件单:stop_loss,6,2026-09-04 18:34:56
sh605376,ST,100,paper_discipline_bull,29.192,27.43,-0.0678,条件单:stop_loss,0,2026-09-04 18:34:57
sh605376,ST,100,paper_discipline_bull,27.904,26.251,-0.0667,条件单:stop_loss,1,2026-09-04 18:34:57
sh605566,Spring,100,paper_discipline_bull,19.394,22.47,0.1494,条件单:take_profit,9,2026-09-04 18:35:11
sh605598,ST,100,paper_discipline_bull,24.258,28.376,0.1604,条件单:take_profit,15,2026-09-04 18:35:17
sh605389,Spring,100,screener_value_accumulation,18.765,18.076,-0.0444,条件单:stop_loss,14,2026-09-04 18:35:25
sh605318,Spring,100,paper_discipline_bull,15.313,16.62,0.0767,空头信号卖出,1,2026-09-04 18:35:26
sh605318,Spring,100,paper_discipline_bull,16.605,15.835,-0.054,条件单:stop_loss,4,2026-09-04 18:35:27
sh605488,ST,100,paper_discipline_bull,10.611,12.812,0.1978,条件单:take_profit,0,2026-09-04 18:35:28
sh605488,ST,100,paper_discipline_bull,12.705,11.642,-0.091,条件单:stop_loss,5,2026-09-04 18:35:29
sh605555,Spring,100,paper_discipline_bull,16.659,15.722,-0.0638,条件单:stop_loss,1,2026-09-04 18:35:30
sh605566,Spring,100,paper_discipline_bull,21.353,24.759,0.1503,条件单:take_profit,38,2026-09-04 18:35:32
sh605555,Spring,100,paper_discipline_bull,16.418,15.729,-0.0496,条件单:stop_loss,4,2026-09-04 18:35:33
sh605555,Spring,100,paper_discipline_bull,16.089,15.416,-0.0495,条件单:stop_loss,1,2026-09-04 18:35:35
sh605555,Spring,100,paper_discipline_bull,15.688,14.818,-0.063,条件单:stop_loss,7,2026-09-04 18:35:39
sh605336,ST,100,paper_discipline_bull,13.661,13.177,-0.0431,条件单:stop_loss,13,2026-09-04 18:35:40
sh605399,ST,100,paper_discipline_bull,15.09,18.225,0.1981,条件单:take_profit,1,2026-09-04 18:35:40
sh605399,ST,100,paper_discipline_bull,17.739,16.406,-0.0825,条件单:stop_loss,0,2026-09-04 18:35:40
sh605377,ST,96,screener_value_accumulation,9.815,9.215,-0.0686,条件单:stop_loss,0,2026-09-04 18:35:41
sh605399,ST,100,paper_discipline_bull,16.548,16.809,0.0077,空头信号卖出,1,2026-09-04 18:35:41
sh605399,ST,100,paper_discipline_bull,14.794,15.876,0.0646,空头信号卖出,1,2026-09-04 18:35:41
sh605318,Spring,100,paper_discipline_bull,13.294,15.544,0.1599,条件单:take_profit,1,2026-09-04 18:35:42
sh605399,ST,100,paper_discipline_bull,16.36,15.384,-0.0672,条件单:stop_loss,0,2026-09-04 18:35:42
sh605318,Spring,100,paper_discipline_bull,14.468,16.843,0.1549,条件单:take_profit,5,2026-09-04 18:35:43
sh605318,Spring,100,paper_discipline_bull,15.537,14.876,-0.0502,条件单:stop_loss,3,2026-09-04 18:35:45
sh605599,Spring,100,paper_discipline_bull,10.22,11.84,0.1493,条件单:take_profit,0,2026-09-04 18:35:47
sh605499,Spring,100,paper_discipline_bull,90.09,103.959,0.1448,条件单:take_profit,24,2026-09-04 18:35:57
sh605599,Spring,100,paper_discipline_bull,10.942,12.656,0.1474,条件单:take_profit,28,2026-09-04 18:36:01
sh605338,ST,98,screener_value_accumulation,15.62,14.977,-0.0488,条件单:stop_loss,0,2026-09-04 18:36:02
sh605507,ST,100,paper_discipline_bull,10.158,11.966,0.1686,条件单:take_profit,35,2026-09-04 18:36:18
sh605598,Spring,100,paper_discipline_bull,16.146,18.914,0.1621,条件单:take_profit,11,2026-09-04 18:36:19
sh605369,Spring,100,paper_discipline_bull,25.719,25.922,-0.0001,空头信号卖出,1,2026-09-04 18:36:20
sh605369,Spring,100,paper_discipline_bull,25.621,25.976,0.0058,空头信号卖出,1,2026-09-04 18:36:21
sh605368,Spring,100,paper_discipline_bull,11.132,12.14,0.0819,空头信号卖出,8,2026-09-04 18:36:23
sh605598,Spring,100,screener_value_accumulation,18.203,21.174,0.1539,条件单:take_profit,19,2026-09-04 18:36:23
sh605338,Spring,100,paper_discipline_bull,13.458,12.887,-0.0501,条件单:stop_loss,7,2026-09-04 18:36:30
sh605398,Spring,100,paper_discipline_bull,14.475,13.998,-0.0407,条件单:stop_loss,18,2026-09-04 18:36:35
sh605318,SC,83,screener_value_accumulation,13.585,15.69,0.1457,条件单:take_profit,21,2026-09-04 18:36:47
sh605368,Spring,100,paper_discipline_bull,11.746,12.887,0.0884,空头信号卖出,46,2026-09-04 18:36:53
sh605369,ST,100,paper_discipline_bull,19.847,19.089,-0.0459,条件单:stop_loss,13,2026-09-04 18:36:54
sh605488,Spring,100,paper_discipline_bull,7.978,9.043,0.1245,空头信号卖出,6,2026-09-04 18:36:57
sh605598,Spring,100,paper_discipline_bull,16.549,15.822,-0.0515,条件单:stop_loss,9,2026-09-04 18:37:06
sh605555,ST,100,paper_discipline_bull,11.304,13.336,0.1704,条件单:take_profit,22,2026-09-04 18:37:21
sh605599,ST,100,paper_discipline_bull,8.9,10.843,0.2086,条件单:take_profit,7,2026-09-04 18:37:23
sh605599,ST,100,paper_discipline_bull,10.417,10.907,0.0387,空头信号卖出,1,2026-09-04 18:37:25
sh605599,ST,100,paper_discipline_bull,11.797,9.995,-0.1595,条件单:stop_loss,0,2026-09-04 18:37:26
sh605599,ST,100,paper_discipline_bull,10.782,10.004,-0.0796,条件单:stop_loss,0,2026-09-04 18:37:28
sh605336,Spring,100,screener_value_accumulation,10.844,13.083,0.1969,条件单:take_profit,25,2026-09-04 18:37:34
sh605598,ST,100,paper_discipline_bull,18.746,21.595,0.1428,条件单:take_profit,40,2026-09-04 18:37:34
sh605288,Spring,100,paper_discipline_bull,22.734,26.505,0.1566,条件单:take_profit,25,2026-09-04 18:37:38
sh605369,Spring,100,paper_discipline_bull,19.252,17.625,-0.0918,条件单:stop_loss,58,2026-09-04 18:37:41
sh605567,Spring,100,paper_discipline_bull,8.41,9.8,0.156,条件单:take_profit,9,2026-09-04 18:38:03
sh605580,Spring,100,paper_discipline_bull,9.924,11.411,0.1407,条件单:take_profit,32,2026-09-04 18:38:20
sh605377,ST,100,paper_discipline_bull,8.394,8.358,-0.0122,空头信号卖出,1,2026-09-04 18:38:20
sh605377,ST,100,screener_value_accumulation,8.413,8.253,-0.0268,空头信号卖出,1,2026-09-04 18:38:21
sh605318,Spring,100,paper_discipline_bull,26.907,25.994,-0.0416,条件单:stop_loss,21,2026-09-04 18:38:26
sh605318,ST,100,paper_discipline_bull,25.876,29.73,0.1398,条件单:take_profit,21,2026-09-04 18:38:27
sh605358,Spring,100,paper_discipline_bull,25.264,25.283,-0.0072,空头信号卖出,1,2026-09-04 18:38:27
sh605358,Spring,100,paper_discipline_bull,24.305,25.412,0.0372,空头信号卖出,1,2026-09-04 18:38:28
sh605358,Spring,100,paper_discipline_bull,25.353,24.864,-0.0271,空头信号卖出,1,2026-09-04 18:38:28
sh605358,Spring,100,paper_discipline_bull,25.533,24.645,-0.0425,条件单:stop_loss,0,2026-09-04 18:38:29
