symbol,type,conf,strategy,buy_px,sell_px,ret,reason,bars,close
sh605555,Spring,100,paper_discipline_bull,16.126,14.818,-0.0884,条件单:stop_loss,11,2026-09-04 18:09:35
sh605399,ST,100,paper_discipline_bull,15.09,18.225,0.1981,条件单:take_profit,1,2026-09-04 18:09:36
sh605298,Spring,92,paper_discipline_bull,11.014,9.934,-0.1052,条件单:stop_loss,108,2026-09-04 18:09:36
sh605399,ST,100,paper_discipline_bull,17.739,16.406,-0.0825,条件单:stop_loss,0,2026-09-04 18:09:36
sh605399,ST,100,paper_discipline_bull,16.548,16.809,0.0077,空头信号卖出,1,2026-09-04 18:09:36
sh605399,ST,100,paper_discipline_bull,14.794,15.876,0.0646,空头信号卖出,1,2026-09-04 18:09:36
sh605318,Spring,100,paper_discipline_bull,13.294,15.544,0.1599,条件单:take_profit,1,2026-09-04 18:09:36
sh605399,ST,100,paper_discipline_bull,16.36,15.384,-0.0672,空头信号卖出,1,2026-09-04 18:09:36
sh605377,Spring,95,paper_discipline_bull,9.364,9.155,-0.0301,空头信号卖出,1,2026-09-04 18:09:36
sh605318,Spring,100,paper_discipline_bull,14.468,16.843,0.1549,条件单:take_profit,5,2026-09-04 18:09:37
sh605318,Spring,100,paper_discipline_bull,15.537,14.391,-0.0811,条件单:stop_loss,13,2026-09-04 18:09:40
sh605499,Spring,100,paper_discipline_bull,90.09,103.959,0.1448,条件单:take_profit,24,2026-09-04 18:09:42
sh605305,Spring,100,screener_value_accumulation,26.716,27.285,0.0132,空头信号卖出,6,2026-09-04 18:09:42
sh605305,Spring,100,screener_value_accumulation,26.792,25.993,-0.0376,空头信号卖出,1,2026-09-04 18:09:42
sh605305,Spring,100,screener_value_accumulation,27.052,26.28,-0.0363,空头信号卖出,1,2026-09-04 18:09:43
sh605338,ST,98,paper_discipline_bull,15.309,14.065,-0.0886,条件单:stop_loss,20,2026-09-04 18:09:44
sh605507,ST,100,paper_discipline_bull,10.158,11.966,0.1686,条件单:take_profit,35,2026-09-04 18:09:47
sh605598,Spring,100,paper_discipline_bull,16.146,18.914,0.1621,条件单:take_profit,11,2026-09-04 18:09:47
sh605369,Spring,100,paper_discipline_bull,25.719,25.922,-0.0001,空头信号卖出,1,2026-09-04 18:09:48
sh605369,Spring,100,paper_discipline_bull,25.621,25.976,0.0058,空头信号卖出,1,2026-09-04 18:09:48
