symbol,type,conf,strategy,buy_px,sell_px,ret,reason,bars,close
sh603979,Spring,100,paper_discipline_bull,40.407,39.054,-0.0412,条件单:stop_loss,1,2026-09-05 19:15:37
sh603979,Spring,100,paper_discipline_bull,41.309,39.24,-0.0577,条件单:stop_loss,0,2026-09-05 19:15:37
sh603979,Spring,100,paper_discipline_bull,39.132,37.879,-0.0397,条件单:stop_loss,2,2026-09-05 19:15:39
sh605598,ST,100,paper_discipline_bull,18.746,21.595,0.1428,条件单:take_profit,40,2026-09-05 19:15:41
sh603979,Spring,100,paper_discipline_bull,38.72,37.488,-0.0395,条件单:stop_loss,12,2026-09-05 19:15:47
sh605117,ST,100,paper_discipline_bull,41.436,39.87,-0.0455,条件单:stop_loss,15,2026-09-05 19:15:48
sh603871,Spring,93,screener_value_accumulation,13.482,13.354,-0.0174,空头信号卖出,1,2026-09-05 19:15:49
sh605258,Spring,45,screener_value_accumulation,31.742,30.784,-0.0379,空头信号卖出,1,2026-09-05 19:15:49
sh603993,Spring,100,paper_discipline_bull,6.369,7.148,0.1134,空头信号卖出,21,2026-09-05 19:16:24
sh605016,Spring,99,screener_value_accumulation,12.291,14.48,0.1687,条件单:take_profit,31,2026-09-05 19:16:30
sh605369,Spring,100,screener_value_accumulation,20.404,19.771,-0.0387,条件单:stop_loss,13,2026-09-05 19:16:46
sh605177,Spring,100,screener_value_accumulation,18.118,20.33,0.1131,空头信号卖出,30,2026-09-05 19:17:05
sh603989,Spring,100,paper_discipline_bull,15.42,15.429,-0.0074,空头信号卖出,1,2026-09-05 19:17:06
sh603989,Spring,100,paper_discipline_bull,15.499,15.232,-0.0251,空头信号卖出,1,2026-09-05 19:17:06
sh603989,Spring,100,paper_discipline_bull,15.46,15.261,-0.0207,空头信号卖出,1,2026-09-05 19:17:07
sh603989,Spring,100,paper_discipline_bull,15.203,13.655,-0.109,条件单:stop_loss,3,2026-09-05 19:17:07
sh605567,Spring,100,paper_discipline_bull,8.41,9.8,0.156,条件单:take_profit,9,2026-09-05 19:18:31
sh605580,Spring,100,paper_discipline_bull,9.924,11.411,0.1407,条件单:take_profit,32,2026-09-05 19:20:01
sh605377,ST,100,paper_discipline_bull,8.394,8.358,-0.0122,空头信号卖出,1,2026-09-05 19:20:02
sh605377,ST,100,screener_value_accumulation,8.413,8.253,-0.0268,空头信号卖出,1,2026-09-05 19:20:03
sh605318,Spring,100,paper_discipline_bull,26.907,25.994,-0.0416,条件单:stop_loss,21,2026-09-05 19:20:34
sh603997,Spring,100,paper_discipline_bull,12.117,11.706,-0.0416,条件单:stop_loss,10,2026-09-05 19:20:44
sh605318,ST,100,paper_discipline_bull,27.027,31.459,0.1547,条件单:take_profit,15,2026-09-05 19:20:57
sh605117,ST,100,screener_value_accumulation,39.863,46.536,0.1581,条件单:take_profit,8,2026-09-05 19:21:07
sh605266,Spring,100,paper_discipline_bull,20.103,19.317,-0.0468,条件单:stop_loss,13,2026-09-05 19:21:24
sh605399,Spring,100,paper_discipline_bull,12.643,14.685,0.1523,条件单:take_profit,28,2026-09-05 19:22:35
sh603885,Spring,100,paper_discipline_bull,13.816,14.504,0.0414,空头信号卖出,3,2026-09-05 19:22:42
